3.49,-0.04,
3.47,-0.04,
3.49,-0.04,
3.47,-0.04,
3.49,-0.04,
3.47,-0.04,
3.49,-0.04,
3.47,-0.04,
3.49,-0.04,
3.47,-0.04,
3.49,-0.04,
3.47,-0.04,
3.49,-0.04,
3.47,-0.04,
3.48,-0.04,
3.47,-0.04,
3.48,-0.04,
3.47,-0.04,
3.49,-0.04,
3.47,-0.04,
3.49,-0.04,
3.47,-0.04,
3.49,-0.04,
3.47,-0.04,
3.49,-0.04,
3.47,-0.04,
3.48,-0.04,
3.47,-0.04,
3.48,-0.04,
3.47,-0.04,
3.48,-0.04,
3.47,-0.04,
3.48,-0.04,
3.47,-0.04,
3.48,-0.04,
3.47,-0.04,
3.48,-0.04,
3.47,-0.04,
3.48,-0.04,
3.48,-0.04,
3.48,-0.04,
3.47,-0.04,
3.48,-0.04,
3.48,-0.04,
3.48,-0.04,
3.48,-0.04,
3.48,-0.04,
3.48,-0.04,
3.48,-0.04,
3.47,-0.04,
3.48,-0.04,
3.48,-0.04,
3.48,-0.04,
3.48,-0.04,
3.48,-0.04,
3.48,-0.04,
3.48,-0.04,
3.48,-0.04,
3.47,-0.04,
3.48,-0.04,
3.48,-0.04,
3.48,-0.04,
3.48,-0.04,
3.48,-0.04,
3.48,-0.04,
3.48,-0.04,
3.48,-0.04,
3.48,-0.04,
3.47,-0.04,
3.48,-0.04,
3.47,-0.04,
3.48,-0.04,
3.47,-0.04,
3.48,-0.04,
3.47,-0.04,
3.48,-0.04,
3.47,-0.04,
3.48,-0.04,
3.47,-0.04,
3.48,-0.04,
3.47,-0.04,
3.48,-0.04,
3.47,-0.04,
3.48,-0.04,
3.47,-0.04,
3.48,-0.04,
3.47,-0.04,
3.48,-0.04,
3.47,-0.04,
3.48,-0.04,
3.47,-0.04,
3.48,-0.04,
3.47,-0.04,
3.49,-0.04,
3.47,-0.04,
3.48,-0.04,
3.47,-0.04,
3.48,-0.04,
3.47,-0.04,
3.48,-0.04,
3.47,-0.04,
3.48,-0.04,
3.47,-0.04,
3.49,-0.04,
3.47,-0.04,
3.49,-0.04,
3.47,-0.04,
3.49,-0.04,
3.47,-0.04,
3.49,-0.04,
3.46,-0.04,
3.49,-0.04,
3.47,-0.04,
3.49,-0.04,
3.47,-0.04,
3.49,-0.04,
3.47,-0.04,
3.49,-0.04,
3.46,-0.04,
3.49,-0.04,
3.47,-0.04,
3.49,-0.04,
3.46,-0.04,
3.49,-0.04,
3.46,-0.04,
3.49,-0.04,
3.46,-0.04,
3.49,-0.04,
3.46,-0.04,
3.49,-0.04,
3.46,-0.04,
3.49,-0.04,
3.46,-0.04,
3.49,-0.04,
3.46,-0.04,
3.49,-0.04,
3.46,-0.04,
3.49,-0.04,
3.46,-0.04,
3.49,-0.04,
3.46,-0.04,
3.49,-0.04,
3.46,-0.04,
3.49,-0.04,
3.46,-0.04,
3.49,-0.04,
3.46,-0.04,
3.49,-0.04,
3.46,-0.04,
3.49,-0.04,
3.46,-0.04,
3.49,-0.04,
3.46,-0.04,
3.49,-0.04,
3.46,-0.04,
3.49,-0.04,
3.46,-0.04,
3.49,-0.04,
3.46,-0.04,
3.49,-0.04,
3.46,-0.04,
3.49,-0.04,
3.46,-0.04,
3.49,-0.04,
3.46,-0.04,
3.49,-0.04,
3.46,-0.04,
3.50,-0.04,
3.45,-0.04,
3.49,-0.04,
3.46,-0.04,
3.50,-0.04,
3.45,-0.04,
3.49,-0.04,
3.45,-0.04,
3.49,-0.04,
3.46,-0.04,
3.49,-0.04,
3.46,-0.04,
3.50,-0.04,
3.45,-0.04,
3.49,-0.04,
3.45,-0.04,
3.49,-0.04,
3.45,-0.04,
3.49,-0.04,
3.45,-0.04,
3.50,-0.04,
3.46,-0.04,
3.50,-0.04,
3.45,-0.04,
3.50,-0.04,
3.45,-0.04,
3.50,-0.04,
3.45,-0.04,
3.50,-0.04,
3.45,-0.04,
3.49,-0.04,
3.45,-0.04,
3.50,-0.04,
3.45,-0.04,
3.50,-0.04,
3.46,-0.04,
3.49,-0.04,
3.45,-0.04,
3.49,-0.04,
3.46,-0.04,
3.49,-0.04,
3.45,-0.04,
3.50,-0.04,
3.46,-0.04,
3.50,-0.04,
3.45,-0.04,
3.49,-0.04,
3.45,-0.04,
3.49,-0.04,
3.45,-0.04,
3.50,-0.04,
3.46,-0.04,
3.50,-0.04,
3.45,-0.04,
3.50,-0.04,
3.46,-0.04,
3.49,-0.04,
3.46,-0.04,
3.50,-0.04,
3.46,-0.04,
3.49,-0.04,
3.46,-0.04,
3.49,-0.04,
3.46,-0.04,
3.50,-0.04,
3.46,-0.04,
3.50,-0.04,
3.46,-0.04,
3.50,-0.04,
3.46,-0.04,
3.50,-0.04,
3.46,-0.04,
3.49,-0.04,
3.46,-0.04,
3.50,-0.04,
3.46,-0.04,
3.49,-0.04,
3.46,-0.04,
3.50,-0.04,
3.46,-0.04,
3.49,-0.04,
3.46,-0.04,
3.49,-0.04,
3.46,-0.04,
3.49,-0.04,
3.46,-0.04,
3.49,-0.04,
3.46,-0.04,
3.49,-0.04,
3.46,-0.04,
3.49,-0.04,
3.46,-0.04,
3.49,-0.04,
3.46,-0.04,
3.49,-0.04,
3.46,-0.04,
3.49,-0.04,
3.46,-0.04,
3.49,-0.04,
3.46,-0.04,
3.49,-0.04,
3.46,-0.04,
3.49,-0.04,
3.46,-0.04,
3.49,-0.04,
3.46,-0.04,
3.49,-0.04,
3.47,-0.04,
3.49,-0.04,
3.47,-0.04,
3.49,-0.04,
3.47,-0.04,
3.49,-0.04,
3.47,-0.04,
3.49,-0.04,
3.47,-0.04,
3.49,-0.04,
3.47,-0.04,
3.49,-0.04,
3.47,-0.04,
3.49,-0.04,
3.47,-0.04,
3.49,-0.04,
3.47,-0.04,
3.49,-0.04,
3.47,-0.04,
3.49,-0.04,
3.47,-0.04,
3.49,-0.04,
3.47,-0.04,
3.49,-0.04,
3.47,-0.04,
3.49,-0.04,
3.47,-0.04,
3.49,-0.04,
3.47,-0.04,
3.48,-0.04,
3.48,-0.04,
3.48,-0.04,
3.47,-0.04,
3.49,-0.04,
3.47,-0.04,
3.48,-0.04,
3.47,-0.04,
3.48,-0.04,
3.48,-0.04,
3.48,-0.04,
3.48,-0.04,
3.48,-0.04,
3.48,-0.04,
3.48,-0.04,
3.48,-0.04,
3.48,-0.04,
3.48,-0.04,
3.48,-0.04,
3.48,-0.04,
3.48,-0.04,
3.48,-0.04,
3.48,-0.04,
3.48,-0.04,
3.48,-0.04,
3.48,-0.04,
3.48,-0.04,
3.48,-0.04,
3.48,-0.04,
3.48,-0.04,
3.48,-0.04,
3.48,-0.04,
3.48,-0.04,
3.48,-0.04,
3.48,-0.04,
3.48,-0.04,
3.48,-0.04,
3.48,-0.04,
3.48,-0.04,
3.48,-0.04,
3.48,-0.04,
3.48,-0.04,
3.48,-0.04,
3.48,-0.04,
3.47,-0.04,
3.49,-0.04,
3.47,-0.04,
3.48,-0.04,
3.48,-0.04,
3.48,-0.04,
3.47,-0.04,
3.49,-0.04,
3.47,-0.04,
3.49,-0.04,
3.47,-0.04,
3.48,-0.04,
3.47,-0.04,
3.48,-0.04,
3.47,-0.04,
3.49,-0.04,
3.47,-0.04,
3.49,-0.04,
3.47,-0.04,
3.49,-0.04,
3.47,-0.04,
3.49,-0.04,
3.47,-0.04,
3.49,-0.04,
3.47,-0.04,
3.49,-0.04,
3.47,-0.04,
3.49,-0.04,
3.47,-0.04,
3.49,-0.04,
3.46,-0.04,
3.49,-0.04,
3.47,-0.04,
3.49,-0.04,
3.47,-0.04,
3.49,-0.04,
3.46,-0.04,
3.49,-0.04,
3.47,-0.04,
3.49,-0.04,
3.46,-0.04,
3.49,-0.04,
3.46,-0.04,
3.49,-0.04,
3.46,-0.04,
3.49,-0.04,
3.46,-0.04,
3.49,-0.04,
3.46,-0.04,
3.49,-0.04,
3.46,-0.04,
3.49,-0.04,
3.46,-0.04,
3.49,-0.04,
3.46,-0.04,
3.49,-0.04,
3.46,-0.04,
3.49,-0.04,
3.46,-0.04,
3.49,-0.04,
3.46,-0.04,
3.49,-0.04,
3.46,-0.04,
3.49,-0.04,
3.46,-0.04,
3.49,-0.04,
3.46,-0.04,
3.50,-0.04,
3.46,-0.04,
3.50,-0.04,
3.46,-0.04,
3.50,-0.04,
3.46,-0.04,
3.50,-0.04,
3.46,-0.04,
3.50,-0.04,
3.46,-0.04,
3.50,-0.04,
3.46,-0.04,
3.50,-0.04,
3.46,-0.04,
3.50,-0.04,
3.46,-0.04,
3.50,-0.04,
3.46,-0.04,
3.50,-0.04,
3.46,-0.04,
3.50,-0.04,
3.46,-0.04,
3.50,-0.04,
3.46,-0.04,
3.50,-0.04,
3.46,-0.04,
3.50,-0.04,
3.45,-0.04,
3.50,-0.04,
3.45,-0.04,
3.50,-0.04,
3.46,-0.04,
3.50,-0.04,
3.46,-0.04,
3.50,-0.04,
3.45,-0.04,
3.50,-0.04,
3.46,-0.04,
3.50,-0.04,
3.45,-0.04,
3.50,-0.04,
3.45,-0.04,
3.50,-0.04,
3.46,-0.04,
3.50,-0.04,
3.46,-0.04,
3.50,-0.04,
3.46,-0.04,
3.50,-0.04,
3.46,-0.04,
3.50,-0.04,
3.45,-0.04,
3.50,-0.04,
3.46,-0.04,
3.50,-0.04,
3.46,-0.04,
3.50,-0.04,
3.45,-0.04,
3.50,-0.04,
3.46,-0.04,
3.50,-0.04,
3.45,-0.04,
3.50,-0.04,
3.46,-0.04,
3.50,-0.04,
3.46,-0.04,
3.50,-0.04,
3.46,-0.04,
3.50,-0.04,
3.45,-0.04,
3.50,-0.04,
3.46,-0.04,
3.50,-0.04,
3.46,-0.04,
3.50,-0.04,
3.46,-0.04,
3.50,-0.04,
3.46,-0.04,
3.50,-0.04,
3.46,-0.04,
3.50,-0.04,
3.46,-0.04,
3.50,-0.04,
3.46,-0.04,
3.50,-0.04,
3.46,-0.04,
3.50,-0.04,
3.46,-0.04,
3.50,-0.04,
3.46,-0.04,
3.50,-0.04,
3.46,-03.5249,-0.04,
3.51,-0.04,
3.49,-0.04,
3.51,-0.04,
3.49,-0.04,
3.51,-0.04,
3.49,-0.04,
3.51,-0.04,3.51,-0.04,
3.50,-0.04,
3.47,-0.04,
3.50,-0.04,
3.52,-0.04,
3.48,-0.04,
3.49,-0.04,
3.52,-0.04,
3.50,-0.04,
3.48,-0.04,
3.48,-0.04,
3.52,-0.04,
3.48,-0.04,
3.51,-0.04,
3.48,-0.04,
3.52,-0.04,
3.48,-0.04,
3.52,-0.04,
3.47,-0.04,
3.52,-0.04,
3.48,-0.04,
3.52,-0.04,
3.48,-0.04,
3.52,-0.04,
3.47,-0.04,
3.52,-0.04,
3.48,-0.04,
3.52,-0.04,
3.47,-0.04,
3.52,-0.04,
3.47,-0.04,
3.52,-0.04,
3.47,-0.04,
3.51,-0.04,
3.48,-0.04,
3.52,-0.04,
3.47,-0.04,
3.52,-0.04,
3.48,-0.04,
3.52,-0.04,
3.47,-0.04,
3.52,-0.04,
3.47,-0.04,
3.52,-0.04,
3.47,-0.04,
3.52,-0.04,
3.47,-0.04,
3.52,-0.04,
3.48,-0.04,
3.52,-0.04,
3.47,-0.04,
3.52,-0.04,
3.48,-0.04,
3.52,-0.04,
3.47,-0.04,
3.52,-0.04,
3.48,-0.04,
3.52,-0.04,
3.48,-0.04,
3.52,-0.04,
3.47,-0.04,
3.52,-0.04,
3.47,-0.04,
3.52,-0.04,
3.47,-0.04,
3.52,-0.04,
3.47,-0.04,
3.52,-0.04,
3.48,-0.04,
3.52,-0.04,
3.48,-0.04,
3.52,-0.04,
3.48,-0.04,
3.52,-0.04,
3.48,-0.04,
3.52,-0.04,
3.48,-0.04,
3.52,-0.04,
3.48,-0.04,
3.52,-0.04,
3.48,-0.04,
3.52,-0.04,
3.48,-0.04,
3.52,-0.04,
3.48,-0.04,
3.52,-0.04,
3.48,-0.04,
3.52,-0.04,
3.48,-0.04,
3.52,-0.04,
3.48,-0.04,
3.52,-0.04,
3.48,-0.04,
3.52,-0.04,
3.48,-0.04,
3.52,-0.04,
3.48,-0.04,
3.52,-0.04,
3.48,-0.04,
3.52,-0.04,
3.48,-0.04,
3.51,-0.04,
3.48,-0.04,
3.51,-0.04,
3.48,-0.04,
3.52,-0.04,
3.48,-0.04,
3.51,-0.04,
3.48,-0.04,
3.52,-0.04,
3.48,-0.04,
3.51,-0.04,
3.48,-0.04,
3.52,-0.04,
3.49,-0.04,
3.51,-0.04,
3.49,-0.04,
3.51,-0.04,
3.49,-0.04,
3.51,-0.04,
3.49,-0.04,
3.51,-0.04,
3.49,-0.04,
3.51,-0.04,
3.49,-0.04,
3.51,-0.04,
3.49,-0.04,
3.51,-0.04,
3.49,-0.04,
3.51,-0.04,
3.49,-0.04,
3.51,-0.04,
3.49,-0.04,
3.51,-0.04,
3.49,-0.04,
3.51,-0.04,
3.49,-0.04,
3.51,-0.04,
3.49,-0.04,
3.51,-0.04,
3.49,-0.04,
3.51,-0.04,
3.49,-0.04,
3.51,-0.04,
3.49,-0.04,
3.51,-0.04,
3.49,-0.04,
3.51,-0.04,
3.49,-0.04,
3.51,-0.04,
3.50,-0.04,
3.51,-0.04,
3.50,-0.04,
3.51,-0.04,
3.49,-0.04,
3.51,-0.04,
3.50,-0.04,
3.51,-0.04,
3.50,-0.04,
3.51,-0.04,
3.50,-0.04,
3.50,-0.04,
3.50,-0.04,
3.50,-0.04,
3.50,-0.04,
3.51,-0.04,
3.50,-0.04,
3.50,-0.04,
3.50,-0.04,
3.50,-0.04,
3.50,-0.04,
3.50,-0.04,
3.50,-0.04,
3.50,-0.04,
3.50,-0.04,
3.50,-0.04,
3.49,-0.04,
3.48,-0.04,
3.47,-0.04,
3.47,-0.04,
3.46,-0.04,
3.46,-0.04,
3.46,-0.04,
3.45,-0.04,
3.45,-0.04,
3.45,-0.04,
3.45,-0.04,
3.45,-0.04,
3.45,-0.04,
3.45,-0.04,
3.45,-0.04,
3.45,-0.04,
3.45,-0.04,
3.45,-0.04,
3.45,-0.04,
3.45,-0.04,
3.46,-0.04,
3.45,-0.04,
3.46,-0.04,
3.45,-0.04,
3.46,-0.04,
3.46,-0.04,
3.47,-0.04,
3.46,-0.04,
3.48,-0.04,
3.47,-0.04,
3.48,-0.04,
3.47,-0.04,
3.48,-0.04,
3.48,-0.04,
3.49,-0.04,
3.48,-0.04,
3.49,-0.04,
3.48,-0.04,
3.50,-0.04,
3.49,-0.04,
3.50,-0.04,
3.49,-0.04,
3.50,-0.04,
3.49,-0.04,
3.51,-0.04,
3.49,-0.04,
3.51,-0.04,
3.49,-0.04,
3.51,-0.04,
3.49,-0.04,
3.51,-0.04,
3.49,-0.04,
3.51,-0.04,
3.49,-0.04,
3.51,-0.04,
3.49,-0.04,
3.51,-0.04,
3.49,-0.04,
3.51,-0.04,
3.49,-0.04,
3.51,-0.04,
3.48,-0.04,
3.51,-0.04,
3.49,-0.04,
3.51,-0.04,
3.49,-0.04,
3.51,-0.04,
3.48,-0.04,
3.51,-0.04,
3.48,-0.04,
3.51,-0.04,
3.48,-0.04,
3.51,-0.04,
3.48,-0.04,
3.51,-0.04,
3.48,-0.04,
3.51,-0.04,
3.48,-0.04,
3.51,-0.04,
3.48,-0.04,
3.51,-0.04,
3.48,-0.04,
3.51,-0.04,
3.48,-0.04,
3.51,-0.04,
3.48,-0.04,
3.51,-0.04,
3.48,-0.04,
3.51,-0.04,
3.48,-0.04,
3.52,-0.04,
3.48,-0.04,
3.51,-0.04,
3.48,-0.04,
3.51,-0.04,
3.48,-0.04,
3.51,-0.04,
3.48,-0.04,
3.51,-0.04,
3.48,-0.04,
3.51,-0.04,
3.48,-0.04,
3.52,-0.04,
3.48,-0.04,
3.51,-0.04,
3.48,-0.04,
3.51,-0.04,
3.48,-0.04,
3.52,-0.04,
3.48,-0.04,
3.52,-0.04,
3.48,-0.04,
3.52,-0.04,
3.48,-0.04,
3.52,-0.04,
3.48,-0.04,
3.52,-0.04,
3.48,-0.04,
3.52,-0.04,
3.48,-0.04,
3.52,-0.04,
3.48,-0.04,
3.52,-0.04,
3.48,-0.04,
3.52,-0.04,
3.48,-0.04,
3.52,-0.04,
3.48,-0.04,
3.52,-0.04,
3.48,-0.04,
3.52,-0.04,
3.48,-0.04,
3.52,-0.04,
3.48,-0.04,
3.52,-0.04,
3.47,-0.04,
3.52,-0.04,
3.47,-0.04,
3.52,-0.04,
3.48,-0.04,
3.52,-0.04,
3.48,-0.04,
3.52,-0.04,
3.48,-0.04,
3.52,-0.04,
3.48,-0.04,
3.52,-0.04,
3.48,-0.04,
3.52,-0.04,
3.47,-0.04,
3.52,-0.04,
3.48,-0.04,
3.52,-0.04,
3.48,-0.04,
3.52,-0.04,
3.48,-0.04,
3.52,-0.04,
3.48,-0.04,
3.52,-0.04,
3.47,-0.04,
3.52,-0.04,
3.48,-0.04,
3.52,-0.04,
3.47,-0.04,
3.51,-0.04,
3.47,-0.04,
3.50,-0.04,
3.45,-0.04,
3.48,-0.04,
3.42,-0.04,
3.43,-0.04,
3.35,-0.04,
3.35,-0.04,
3.27,-0.04,
3.25,-0.04,
3.15,-0.04,
3.09,-0.04,
2.94,-0.04,
2.87,-0.04,
2.75,-0.04,
2.72,-0.04,
2.65,-0.04,
2.65,-0.04,
2.59,-0.04,
2.59,-0.04,
2.54,-0.04,
2.55,-0.04,
2.52,-0.04,
2.56,-0.04,
2.55,-0.04,
2.62,-0.04,
2.63,-0.04,
2.71,-0.04,
2.70,-0.04,
2.75,-0.04,
2.72,-0.04,
2.74,-0.04,
2.70,-0.04,
2.71,-0.04,
2.63,-0.04,
2.59,-0.04,
2.46,-0.04,
2.36,-0.04,
2.21,-0.04,
2.11,-0.04,
1.98,-0.04,
1.92,-0.04,
1.84,-0.04,
1.82,-0.04,
1.76,-0.04,
1.75,-0.04,
1.71,-0.04,
1.71,-0.04,
1.67,-0.04,
1.67,-0.04,
1.63,-0.04,
1.63,-0.04,
1.58,-0.04,
1.58,-0.04,
1.54,-0.04,
1.54,-0.04,
1.50,-0.04,
1.51,-0.04,
1.48,-0.04,
1.49,-0.04,
1.47,-0.04,
1.47,-0.04,
1.45,-0.04,
1.46,-0.04,
1.43,-0.04,
1.44,-0.04,
1.42,-0.04,
1.43,-0.04,
1.41,-0.04,
1.41,-0.04,
1.40,-0.04,
1.41,-0.04,
1.39,-0.04,
1.40,-0.04,
1.38,-0.04,
1.39,-0.04,
1.37,-0.04,
1.38,-0.04,
1.37,-0.04,
1.38,-0.04,
1.37,-0.04,
1.37,-0.04,
1.37,-0.04,
1.37,-0.04,
1.37,-0.04,
1.38,-0.04,
1.38,-0.04,
1.39,-0.04,
1.38,-0.04,
1.39,-0.04,
1.38,-0.04,
1.39,-0.04,
1.39,-0.04,
1.40,-0.04,
1.40,-0.04,
1.41,-0.04,
1.40,-0.04,
1.42,-0.04,
1.41,-0.04,
1.42,-0.04,
1.42,-0.04,
1.42,-0.04,
1.42,-0.04,
1.43,-0.04,
1.43,-0.04,
1.45,-0.04,
1.46,-0.04,
1.48,-0.04,
1.50,-0.04,
1.54,-0.04,
1.59,-0.04,
1.68,-0.04,
1.79,-0.04,
1.96,-0.04,
2.16,-0.04,
2.41,-0.04,
2.67,-0.04,
2.90,-0.04,
3.05,-0.04,
3.15,-0.04,
3.22,-0.04,
3.27,-0.04,
3.32,-0.04,
3.35,-0.04,
3.38,-0.04,
3.40,-0.04,
3.42,-0.04,
3.43,-0.04,
3.44,-0.04,
3.44,-0.04,
3.45,-0.04,
3.45,-0.04,
3.46,-0.04,
3.46,-0.04,
3.47,-0.04,
3.47,-0.04,
3.48,-0.04,
3.47,-0.04,
3.48,-0.04,
3.48,-0.04,
3.49,-0.04,
3.48,-0.04,
3.49,-0.04,
3.48,-0.04,
3.49,-0.04,
3.48,-0.04,
3.50,-0.04,
3.48,-0.04,
3.50,-0.04,
3.48,-0.04,
3.50,-0.04,
3.48,-0.04,
3.50,-0.04,
3.49,-0.04,
3.50,-0.04,
3.48,-0.04,
3.50,-0.04,
3.48,-0.04,
3.50,-0.04,
3.48,-0.04,
3.50,-0.04,
3.48,-0.04,
3.50,-0.04,
3.48,-0.04,
3.50,-0.04,
3.49,-0.04,
3.50,-0.04,
3.48,-0.04,
3.50,-0.04,
3.48,-0.04,
3.51,-0.04,
3.48,-0.04,
3.51,-0.04,
3.48,-0.04,
3.51,-0.04,
3.48,-0.04,
3.51,-0.04,
3.48,-0.04,
3.51,-0.04,
3.48,-0.04,
3.51,-0.04,
3.48,-0.04,
3.51,-0.04,
3.48,-0.04,
3.51,-0.04,
3.48,-0.04,
3.51,-0.04,
3.48,-0.04,
3.51,-0.04,
3.48,-0.04,
3.51,-0.04,
3.48,-0.04,
3.51,-0.04,
3.47,-0.04,
3.51,-0.04,
3.47,-0.04,
3.50,-0.04,
3.47,-0.04,
3.49,-0.04,
3.46,-0.04,
3.48,-0.04,
3.44,-0.04,
3.47,-0.04,
3.43,-0.04,
3.45,-0.04,
3.40,-0.04,
3.42,-0.04,
3.36,-0.04,
3.39,-0.04,
3.34,-0.04,
3.37,-0.04,
3.32,-0.04,
3.36,-0.04,
3.33,-0.04,
3.38,-0.04,
3.34,-0.04,
3.39,-0.04,
3.35,-0.04,
3.40,-0.04,
3.37,-0.04,
3.42,-0.04,
3.39,-0.04,
3.43,-0.04,
3.40,-0.04,
3.44,-0.04,
3.40,-0.04,
3.44,-0.04,
3.41,-0.04,
3.45,-0.04,
3.41,-0.04,
3.45,-0.04,
3.41,-0.04,
3.45,-0.04,
3.41,-0.04,
3.45,-0.04,
3.41,-0.04,
3.46,-0.04,
3.42,-0.04,
3.46,-0.04,
3.43,-0.04,
3.46,-0.04,
3.43,-0.04,
3.47,-0.04,
3.44,-0.04,
3.48,-0.04,
3.44,-0.04,
3.48,-0.04,
3.44,-0.04,
3.48,-0.04,
3.44,-0.04,
3.49,-0.04,
3.45,-0.04,
3.49,-0.04,
3.45,-0.04,
3.49,-0.04,
3.45,-0.04,
3.49,-0.04,
3.45,-0.04,
3.49,-0.04,
3.45,-0.04,
3.50,-0.04,
3.45,-0.04,
3.50,-0.04,
3.45,-0.04,
3.50,-0.04,
3.45,-0.04,
3.50,-0.04,
3.46,-0.04,
3.50,-0.04,
3.46,-0.04,
3.50,-0.04,
3.46,-0.04,
3.50,-0.04,
3.46,-0.04,
3.50,-0.04,
3.46,-0.04,
3.50,-0.04,
3.46,-0.04,
3.50,-0.04,
3.46,-0.04,
3.50,-0.04,
3.46,-0.04,
3.50,-0.04,
3.46,-0.04,
3.50,-0.04,
3.46,-0.04,
3.50,-0.04,
3.46,-0.04,
3.50,-0.04,
3.46,-0.04,
3.50,-0.04,
3.45,-0.04,
3.49,-0.04,
3.44,-0.04,
3.48,-0.04,
3.43,-0.04,
3.45,-0.04,
3.40,-0.04,
3.43,-0.04,
3.37,-0.04,
3.40,-0.04,
3.34,-0.04,
3.37,-0.04,
3.32,-0.04,
3.37,-0.04,
3.33,-0.04,
3.39,-0.04,
3.36,-0.04,
3.42,-0.04,
3.39,-0.04,
3.44,-0.04,
3.42,-0.04,
3.46,-0.04,
3.44,-0.04,
